time,stamp,left_encoder,right_encoder
1.53139192574621E+018,1.53139192574467E+018,73244,70425
1.53139192579377E+018,1.53139192577767E+018,73244,70425
1.53139192583241E+018,1.53139192583667E+018,73244,70425
1.53139192588082E+018,1.53139192586867E+018,73244,70425
1.53139192592152E+018,1.53139192590167E+018,73244,70425
1.53139192594672E+018,1.53139192595167E+018,73244,70425
1.53139192600627E+018,1.53139192598567E+018,73244,70425
1.53139192605402E+018,1.53139192601867E+018,73244,70425
1.53139192607465E+018,1.53139192607367E+018,73245,70425
1.5313919261491E+018,1.53139192610767E+018,73244,70425
1.53139192620144E+018,1.53139192619867E+018,73244,70425
1.53139192625254E+018,1.53139192623067E+018,73244,70425
1.53139192629366E+018,1.53139192626367E+018,73244,70425
1.5313919263174E+018,1.53139192630467E+018,73244,70425
1.53139192636541E+018,1.53139192633767E+018,73244,70426
1.53139192640516E+018,1.53139192641472E+018,73244,70425
1.531391926453E+018,1.53139192644872E+018,73244,70426
1.53139192651148E+018,1.53139192648172E+018,73244,70425
1.53139192653417E+018,1.53139192652872E+018,73245,70425
1.53139192658991E+018,1.53139192656172E+018,73244,70425
1.53139192662177E+018,1.53139192662672E+018,73244,70425
1.53139192672002E+018,1.53139192665972E+018,73244,70425
1.53139192678109E+018,1.53139192669272E+018,73244,70425
1.53139192680466E+018,1.53139192679572E+018,73244,70425
1.53139192685744E+018,1.53139192682872E+018,73244,70425
1.53139192687885E+018,1.53139192688972E+018,73244,70425
1.53139192692972E+018,1.53139192692272E+018,73244,70425
1.53139192697853E+018,1.53139192695572E+018,73244,70425
1.5313919270001E+018,1.53139192700672E+018,73245,70425
1.5313919270721E+018,1.53139192704072E+018,73244,70425
1.53139192713183E+018,1.53139192712072E+018,73244,70425
1.53139192722248E+018,1.53139192715372E+018,73244,70425
1.5313919272632E+018,1.53139192724972E+018,73244,70425
1.53139192731505E+018,1.53139192728372E+018,73245,70425
1.53139192736807E+018,1.53139192736872E+018,73244,70425
1.53139192742067E+018,1.53139192740272E+018,73244,70425
1.53139192746055E+018,1.53139192746372E+018,73244,70426
1.53139192752419E+018,1.53139192749772E+018,73244,70425
1.53139192759121E+018,1.53139192757872E+018,73244,70425
1.53139192765865E+018,1.53139192761172E+018,73244,70425
1.53139192772325E+018,1.53139192769372E+018,73244,70425
1.53139192778352E+018,1.53139192772572E+018,73244,70425
1.53139192781309E+018,1.53139192781972E+018,73244,70425
1.53139192786582E+018,1.53139192785172E+018,73244,70425
1.53139192791621E+018,1.53139192788472E+018,73244,70425
1.53139192793786E+018,1.53139192793372E+018,73244,70425
1.53139192798801E+018,1.53139192796772E+018,73245,70425
1.53139192804537E+018,1.53139192804172E+018,73251,70420
1.53139192810301E+018,1.53139192807472E+018,73255,70416
1.53139192815176E+018,1.53139192810772E+018,73259,70411
1.53139192819744E+018,1.53139192816672E+018,73268,70402
1.53139192826414E+018,1.53139192819872E+018,73272,70398
1.53139192829844E+018,1.53139192829872E+018,73286,70383
1.53139192834966E+018,1.53139192833272E+018,73290,70378
1.53139192839972E+018,1.53139192836572E+018,73297,70374
1.53139192842106E+018,1.53139192840972E+018,73305,70367
1.53139192847146E+018,1.53139192844272E+018,73313,70362
1.53139192849261E+018,1.53139192849872E+018,73324,70352
1.53139192854309E+018,1.53139192853172E+018,73330,70346
1.53139192858766E+018,1.53139192859372E+018,73339,70334
1.53139192864344E+018,1.53139192862772E+018,73343,70328
1.5313919286949E+018,1.53139192866072E+018,73348,70322
1.53139192873347E+018,1.53139192869872E+018,73355,70316
1.53139192879549E+018,1.53139192873272E+018,73361,70311
1.53139192881965E+018,1.53139192880872E+018,73376,70295
1.53139192887607E+018,1.53139192884072E+018,73381,70289
1.53139192889731E+018,1.53139192893222E+018,73392,70277
1.53139192894967E+018,1.53139192896622E+018,73397,70271
1.53139192899812E+018,1.53139192899922E+018,73401,70266
1.53139192901954E+018,1.53139192904922E+018,73409,70260
1.53139192908297E+018,1.53139192908222E+018,73415,70254
1.53139192912911E+018,1.53139192915022E+018,73428,70244
1.53139192918134E+018,1.53139192918422E+018,73434,70239
1.53139192920344E+018,1.53139192923722E+018,73443,70231
1.53139192928194E+018,1.53139192927122E+018,73448,70225
1.53139192934748E+018,1.53139192930422E+018,73453,70219
1.53139192937065E+018,1.53139192939022E+018,73466,70206
1.53139192942119E+018,1.53139192942322E+018,73473,70201
1.53139192944797E+018,1.53139192948322E+018,73483,70190
1.53139192949851E+018,1.53139192951622E+018,73489,70184
1.53139192954661E+018,1.53139192954922E+018,73494,70178
1.53139192956794E+018,1.53139192959822E+018,73499,70169
1.53139192962316E+018,1.53139192963122E+018,73505,70162
1.53139192966163E+018,1.53139192969822E+018,73514,70150
1.53139192970922E+018,1.53139192973122E+018,73520,70144
1.53139192975776E+018,1.53139192976422E+018,73526,70139
1.53139192979368E+018,1.53139192980822E+018,73533,70132
1.53139192984496E+018,1.53139192984022E+018,73540,70126
1.53139192988605E+018,1.53139192991322E+018,73552,70115
1.53139192993581E+018,1.53139192994722E+018,73558,70110
1.53139192996722E+018,1.53139192999822E+018,73565,70103
1.53139193001571E+018,1.53139193003122E+018,73572,70097
1.53139193006526E+018,1.53139193009522E+018,73581,70088
1.53139193012616E+018,1.53139193012822E+018,73587,70084
1.53139193017275E+018,1.53139193020322E+018,73600,70073
1.53139193022111E+018,1.53139193023522E+018,73606,70068
1.53139193027521E+018,1.53139193028422E+018,73614,70059
1.53139193032594E+018,1.53139193031722E+018,73620,70054
1.53139193037831E+018,1.53139193040322E+018,73634,70040
1.53139193042565E+018,1.53139193043622E+018,73640,70034
1.53139193044562E+018,1.53139193048222E+018,73648,70027
1.5313919304916E+018,1.53139193051522E+018,73654,70021
1.53139193053958E+018,1.53139193054822E+018,73660,70015
1.53139193056016E+018,1.53139193059522E+018,73667,70006
1.53139193060555E+018,1.53139193062822E+018,73672,70000
1.53139193066706E+018,1.53139193068322E+018,73680,69990
1.53139193071707E+018,1.53139193071622E+018,73686,69983
1.53139193074476E+018,1.53139193077322E+018,73695,69972
1.53139193082708E+018,1.53139193080722E+018,73701,69967
1.53139193085461E+018,1.53139193087522E+018,73712,69955
1.5313919309125E+018,1.53139193090922E+018,73717,69950
1.53139193093847E+018,1.53139193097522E+018,73728,69939
1.53139193098515E+018,1.53139193100822E+018,73732,69935
1.53139193103156E+018,1.53139193104122E+018,73734,69932
1.53139193105104E+018,1.53139193108422E+018,73736,69932
1.53139193110109E+018,1.53139193111822E+018,73736,69931
1.53139193115657E+018,1.53139193117922E+018,73736,69931
1.53139193120545E+018,1.53139193121222E+018,73736,69931
1.53139193123174E+018,1.53139193126622E+018,73737,69931
1.53139193129477E+018,1.53139193130022E+018,73736,69931
1.53139193134554E+018,1.53139193133322E+018,73736,69931
1.53139193137341E+018,1.53139193139622E+018,73737,69931
1.5313919314229E+018,1.53139193142922E+018,73736,69931
1.53139193146649E+018,1.53139193147047E+018,73736,69931
1.53139193151626E+018,1.53139193150347E+018,73737,69931
1.53139193156447E+018,1.53139193153647E+018,73736,69931
1.53139193158532E+018,1.53139193157947E+018,73737,69931
1.53139193163523E+018,1.53139193161347E+018,73736,69931
1.53139193166128E+018,1.53139193166847E+018,73736,69931
1.53139193172017E+018,1.53139193170147E+018,73736,69931
1.5313919317711E+018,1.53139193173447E+018,73736,69931
1.53139193179258E+018,1.53139193179247E+018,73736,69931
1.53139193187625E+018,1.53139193182547E+018,73737,69931
1.53139193192382E+018,1.53139193191047E+018,73736,69931
1.53139193197867E+018,1.53139193194447E+018,73737,69931
1.53139193202756E+018,1.53139193202547E+018,73737,69931
1.53139193207808E+018,1.53139193205847E+018,73737,69931
1.53139193210654E+018,1.53139193210547E+018,73737,69931
1.53139193217121E+018,1.53139193213947E+018,73737,69931
1.53139193219963E+018,1.53139193219047E+018,73737,69931
1.53139193225669E+018,1.53139193222447E+018,73737,69931
1.53139193231282E+018,1.53139193228547E+018,73736,69931
1.53139193240913E+018,1.53139193231847E+018,73736,69931
1.53139193243146E+018,1.53139193242547E+018,73736,69931
1.53139193248021E+018,1.53139193245747E+018,73736,69931
1.5313919325315E+018,1.53139193253247E+018,73737,69931
1.53139193258308E+018,1.53139193256647E+018,73736,69931
1.53139193264655E+018,1.53139193259947E+018,73737,69931
1.53139193266681E+018,1.53139193264747E+018,73737,69931
1.53139193271533E+018,1.53139193267947E+018,73737,69931
1.53139193275723E+018,1.53139193275347E+018,73737,69931
1.53139193283576E+018,1.53139193278647E+018,73737,69931
1.53139193290101E+018,1.53139193288447E+018,73736,69931
1.53139193295852E+018,1.53139193291847E+018,73737,69931
1.53139193300242E+018,1.53139193300547E+018,73737,69931
1.53139193305608E+018,1.53139193304047E+018,73736,69931
1.53139193310684E+018,1.53139193307347E+018,73737,69931
1.53139193313942E+018,1.53139193312747E+018,73736,69931
1.53139193318955E+018,1.53139193316047E+018,73736,69931
1.53139193322527E+018,1.53139193322847E+018,73737,69931
1.53139193329269E+018,1.53139193326247E+018,73737,69931
1.53139193334389E+018,1.53139193332547E+018,73737,69931
1.53139193339694E+018,1.53139193335947E+018,73737,69931
1.53139193342787E+018,1.53139193342847E+018,73737,69931
1.5313919334756E+018,1.53139193346247E+018,73737,69931
1.53139193352287E+018,1.53139193352347E+018,73736,69931
1.53139193357066E+018,1.53139193355647E+018,73737,69931
1.53139193361707E+018,1.53139193361747E+018,73737,69931
1.53139193367463E+018,1.53139193365047E+018,73736,69931
1.53139193371861E+018,1.53139193372047E+018,73737,69931
1.53139193377134E+018,1.53139193375447E+018,73737,69931
1.53139193384192E+018,1.53139193378747E+018,73737,69931
1.5313919338723E+018,1.53139193384747E+018,73736,69931
1.53139193392762E+018,1.53139193387947E+018,73736,69931
1.53139193395914E+018,1.53139193400321E+018,73736,69931
1.53139193400775E+018,1.53139193403621E+018,73737,69931
1.53139193405051E+018,1.53139193409721E+018,73737,69931
1.53139193409946E+018,1.53139193413121E+018,73737,69931
1.53139193414824E+018,1.53139193416421E+018,73736,69931
1.53139193417466E+018,1.53139193421121E+018,73737,69931
1.53139193422621E+018,1.53139193424421E+018,73736,69931
1.53139193426286E+018,1.53139193430821E+018,73737,69931
1.53139193433607E+018,1.53139193434121E+018,73737,69931
1.53139193440612E+018,1.53139193442721E+018,73737,69931
1.53139193446722E+018,1.53139193446021E+018,73736,69931
1.53139193449933E+018,1.53139193453321E+018,73736,69931
1.53139193456136E+018,1.53139193456721E+018,73737,69931
1.53139193459145E+018,1.53139193463421E+018,73736,69931
1.53139193465529E+018,1.53139193466821E+018,73736,69931
1.53139193471097E+018,1.53139193475221E+018,73737,69931
1.53139193476719E+018,1.53139193478621E+018,73736,69931
1.53139193484062E+018,1.53139193485721E+018,73737,69931
1.53139193490124E+018,1.53139193489121E+018,73736,69931
1.53139193492862E+018,1.53139193497321E+018,73737,69931
1.53139193497761E+018,1.53139193500721E+018,73737,69931
1.5313919350252E+018,1.53139193507321E+018,73737,69931
1.53139193507629E+018,1.53139193510621E+018,73736,69931
1.53139193512207E+018,1.53139193513921E+018,73737,69931
1.53139193514269E+018,1.53139193518821E+018,73736,69931
1.5313919352117E+018,1.53139193522221E+018,73737,69931
1.53139193526479E+018,1.53139193530321E+018,73737,69931
1.53139193533234E+018,1.53139193533821E+018,73737,69931
1.53139193540768E+018,1.53139193543021E+018,73737,69931
1.53139193546027E+018,1.53139193546321E+018,73737,69931
1.53139193548667E+018,1.53139193553521E+018,73737,69931
1.53139193553965E+018,1.53139193556821E+018,73737,69931
1.53139193558928E+018,1.53139193560121E+018,73737,69931
1.53139193561126E+018,1.53139193565721E+018,73737,69931
1.53139193566185E+018,1.53139193569021E+018,73737,69931
1.53139193571114E+018,1.53139193575121E+018,73736,69931
1.53139193577281E+018,1.53139193578421E+018,73737,69931
1.53139193579959E+018,1.53139193584221E+018,73737,69931
1.53139193585384E+018,1.53139193587621E+018,73736,69931
1.53139193590552E+018,1.53139193592521E+018,73737,69931
1.53139193597329E+018,1.53139193595921E+018,73737,69931
1.5313919360259E+018,1.53139193599221E+018,73737,69931
1.53139193604842E+018,1.53139193607121E+018,73737,69931
1.53139193610291E+018,1.53139193610521E+018,73737,69931
1.53139193612514E+018,1.53139193616221E+018,73737,69931
1.53139193617708E+018,1.53139193619721E+018,73736,69931
1.53139193624166E+018,1.53139193626621E+018,73736,69931
1.53139193630127E+018,1.53139193630121E+018,73737,69931
1.53139193637525E+018,1.53139193637821E+018,73736,69931
1.53139193642299E+018,1.53139193641221E+018,73736,69931
1.53139193647498E+018,1.5313919365251E+018,73736,69931
1.53139193652293E+018,1.5313919365601E+018,73737,69931
1.53139193656851E+018,1.5313919365931E+018,73737,69931
1.53139193658857E+018,1.5313919366421E+018,73737,69931
1.53139193663639E+018,1.5313919366761E+018,73736,69931
1.53139193669067E+018,1.5313919367091E+018,73737,69931
1.5313919367114E+018,1.5313919367571E+018,73737,69931
1.53139193676065E+018,1.5313919367911E+018,73736,69931
1.53139193680893E+018,1.5313919368241E+018,73737,69931
1.53139193685794E+018,1.5313919368591E+018,73736,69931
1.53139193690631E+018,1.5313919368911E+018,73737,69931
1.53139193692217E+018,1.5313919369731E+018,73737,69932
1.53139193697283E+018,1.5313919370061E+018,73737,69931
1.53139193701862E+018,1.5313919370661E+018,73737,69931
1.53139193706662E+018,1.5313919371001E+018,73737,69931
1.53139193709224E+018,1.5313919371431E+018,73737,69931
1.53139193713826E+018,1.5313919371761E+018,73737,69931
1.53139193717566E+018,1.5313919372191E+018,73737,69931
1.53139193722463E+018,1.5313919372521E+018,73737,69931
1.53139193727368E+018,1.5313919372851E+018,73737,69931
1.53139193729433E+018,1.5313919373351E+018,73737,69931
1.53139193734871E+018,1.5313919373681E+018,73737,69931
1.53139193739578E+018,1.5313919374221E+018,73736,69931
1.53139193745577E+018,1.5313919374551E+018,73737,69931
1.53139193749149E+018,1.5313919375351E+018,73737,69931
1.53139193754804E+018,1.5313919375681E+018,73736,69931
1.53139193759701E+018,1.5313919376411E+018,73737,69931
1.53139193765208E+018,1.5313919376741E+018,73737,69931
1.5313919377192E+018,1.5313919377071E+018,73737,69931
1.53139193774129E+018,1.5313919377531E+018,73736,69931
1.53139193779463E+018,1.5313919377861E+018,73736,69931
1.53139193781229E+018,1.5313919378581E+018,73737,69932
1.53139193789704E+018,1.5313919378911E+018,73737,69931
1.53139193795851E+018,1.5313919379241E+018,73737,69932
1.53139193798247E+018,1.5313919379991E+018,73736,69931
1.53139193804557E+018,1.5313919380331E+018,73736,69931
1.53139193806514E+018,1.5313919381041E+018,73736,69931
1.53139193812339E+018,1.5313919381381E+018,73737,69931
1.5313919381789E+018,1.5313919381711E+018,73737,69931
1.53139193820936E+018,1.5313919382231E+018,73737,69931
1.53139193826743E+018,1.5313919382561E+018,73736,69931
1.53139193828419E+018,1.5313919383291E+018,73737,69931
1.53139193836638E+018,1.5313919383641E+018,73736,69931
1.53139193844113E+018,1.5313919383971E+018,73737,69931
1.5313919384655E+018,1.5313919384681E+018,73737,69931
1.53139193851839E+018,1.5313919385021E+018,73737,69931
1.53139193854373E+018,1.5313919385831E+018,73737,69931
1.53139193860466E+018,1.5313919386181E+018,73736,69931
1.53139193865789E+018,1.5313919386511E+018,73737,69931
1.53139193868148E+018,1.5313919387041E+018,73736,69931
1.53139193873699E+018,1.5313919387381E+018,73737,69931
1.53139193875274E+018,1.5313919388071E+018,73736,69931
1.53139193880171E+018,1.5313919388411E+018,73737,69931
1.53139193886741E+018,1.5313919388741E+018,73737,69931
1.53139193889674E+018,1.5313919389231E+018,73736,69931
1.53139193895109E+018,1.5313919389581E+018,73737,69931
1.53139193899214E+018,1.53139193901043E+018,73736,69931
1.53139193904129E+018,1.53139193904443E+018,73736,69931
1.53139193908819E+018,1.53139193907742E+018,73736,69931
1.53139193910855E+018,1.53139193912843E+018,73737,69931
1.53139193915774E+018,1.53139193916142E+018,73737,69931
1.53139193920792E+018,1.53139193919442E+018,73737,69931
1.53139193922835E+018,1.53139193924742E+018,73736,69931
1.53139193928719E+018,1.53139193928043E+018,73737,69931
1.53139193933824E+018,1.53139193935342E+018,73737,69931
1.53139193939374E+018,1.53139193938542E+018,73737,69931
1.53139193944581E+018,1.53139193945742E+018,73737,69931
1.53139193952058E+018,1.53139193949042E+018,73736,69931
1.53139193957497E+018,1.53139193958243E+018,73737,69931
1.53139193962487E+018,1.53139193961643E+018,73736,69931
1.53139193966052E+018,1.53139193967142E+018,73736,69931
1.53139193971012E+018,1.53139193970542E+018,73737,69930
1.53139193976015E+018,1.53139193973842E+018,73736,69931
1.53139193978702E+018,1.53139193978342E+018,73737,69931
1.53139193984854E+018,1.53139193981542E+018,73736,69931
1.53139193986917E+018,1.53139193989042E+018,73737,69931
1.53139193991921E+018,1.53139193992443E+018,73737,69931
1.5313919399967E+018,1.53139193995742E+018,73737,69931
1.53139194001841E+018,1.53139194003342E+018,73737,69931
1.53139194007279E+018,1.53139194006742E+018,73736,69931
1.53139194011803E+018,1.53139194013443E+018,73737,69931
1.53139194016971E+018,1.53139194016742E+018,73737,69931
1.5313919402151E+018,1.53139194020043E+018,73736,69931
1.53139194023813E+018,1.53139194024542E+018,73736,69931
1.53139194029745E+018,1.53139194028043E+018,73736,69931
1.53139194034065E+018,1.53139194035342E+018,73736,69931
1.53139194039287E+018,1.53139194038842E+018,73737,69931
1.53139194046655E+018,1.53139194045542E+018,73736,69931
1.53139194052217E+018,1.53139194049042E+018,73737,69931
1.53139194055419E+018,1.53139194056742E+018,73737,69931
1.53139194060336E+018,1.53139194060142E+018,73737,69931
1.53139194065115E+018,1.53139194067142E+018,73736,69931
1.53139194070021E+018,1.53139194070643E+018,73736,69931
1.53139194075773E+018,1.53139194073942E+018,73737,69931
1.53139194078366E+018,1.53139194079243E+018,73737,69931
1.53139194083699E+018,1.53139194082542E+018,73736,69931
1.53139194086497E+018,1.53139194088443E+018,73737,69931
1.53139194095049E+018,1.53139194091742E+018,73736,69931
1.5313919410106E+018,1.53139194095043E+018,73736,69931
1.53139194103047E+018,1.53139194104542E+018,73737,69931
1.53139194108429E+018,1.53139194107843E+018,73737,69931
1.53139194113669E+018,1.53139194115442E+018,73737,69931
1.53139194118986E+018,1.53139194118843E+018,73737,69931
1.53139194124172E+018,1.53139194122142E+018,73737,69931
1.53139194126374E+018,1.53139194127643E+018,73737,69931
1.53139194132983E+018,1.53139194130942E+018,73737,69931
1.53139194138056E+018,1.53139194138342E+018,73736,69931
1.53139194144004E+018,1.53139194141643E+018,73737,69931
1.53139194148925E+018,1.53139194148803E+018,73737,69931
1.53139194155594E+018,1.53139194152003E+018,73737,69931
1.53139194159492E+018,1.53139194162503E+018,73737,69931
1.53139194165113E+018,1.53139194165803E+018,73736,69931
1.53139194170127E+018,1.53139194172903E+018,73736,69931
1.53139194175238E+018,1.53139194176203E+018,73736,69931
1.53139194178025E+018,1.53139194181603E+018,73736,69931
1.53139194184149E+018,1.53139194184903E+018,73737,69931
1.53139194189474E+018,1.53139194188203E+018,73737,69931
1.53139194191935E+018,1.53139194194103E+018,73737,69931
1.53139194200998E+018,1.53139194197403E+018,73737,69931
1.53139194203847E+018,1.53139194207203E+018,73737,69931
1.53139194209383E+018,1.53139194210603E+018,73737,69931
1.53139194214204E+018,1.53139194213903E+018,73737,69931
1.5313919421635E+018,1.53139194218403E+018,73737,69931
1.53139194221627E+018,1.53139194221703E+018,73737,69931
1.53139194223697E+018,1.53139194227103E+018,73737,69931
1.53139194228738E+018,1.53139194230503E+018,73736,69931
1.53139194233912E+018,1.53139194235803E+018,73737,69931
1.53139194239901E+018,1.53139194239203E+018,73736,69931
1.5313919424222E+018,1.53139194244903E+018,73737,69931
1.53139194248769E+018,1.53139194248303E+018,73737,69931
1.53139194253817E+018,1.53139194255903E+018,73737,69931
1.53139194259132E+018,1.53139194259303E+018,73737,69931
1.5313919426165E+018,1.53139194265203E+018,73736,69931
1.53139194266316E+018,1.53139194268603E+018,73736,69931
1.53139194271222E+018,1.53139194271903E+018,73737,69931
1.53139194273199E+018,1.53139194276503E+018,73737,69931
1.53139194278062E+018,1.53139194279803E+018,73737,69931
1.53139194283744E+018,1.53139194285303E+018,73737,69931
1.53139194289494E+018,1.53139194288603E+018,73736,69931
1.53139194291913E+018,1.53139194294903E+018,73737,69931
1.53139194300708E+018,1.53139194298203E+018,73737,69931
1.5313919430499E+018,1.53139194307603E+018,73737,69931
1.53139194310301E+018,1.53139194310903E+018,73737,69931
1.5313919431547E+018,1.53139194317503E+018,73737,69931
1.53139194320944E+018,1.53139194320803E+018,73736,69931
1.5313919432307E+018,1.53139194326303E+018,73736,69931
1.5313919432945E+018,1.53139194329703E+018,73737,69931
1.53139194334051E+018,1.53139194335703E+018,73737,69931
1.53139194340007E+018,1.53139194339103E+018,73737,69931
1.53139194342892E+018,1.53139194344003E+018,73737,69931
1.5313919435112E+018,1.53139194347403E+018,73737,69931
1.53139194354366E+018,1.53139194356203E+018,73737,69931
1.53139194359503E+018,1.53139194359603E+018,73736,69931
1.53139194362187E+018,1.53139194365503E+018,73737,69931
1.5313919436725E+018,1.53139194368903E+018,73736,69931
1.53139194372246E+018,1.53139194372103E+018,73737,69931
1.5313919437432E+018,1.53139194376503E+018,73736,69931
1.53139194380178E+018,1.53139194380003E+018,73737,69931
1.53139194382386E+018,1.53139194385003E+018,73736,69931
1.53139194387605E+018,1.53139194388403E+018,73736,69931
1.53139194391444E+018,1.53139194395203E+018,73737,69932
1.53139194400265E+018,1.53139194394316E+018,73737,69931
1.53139194405934E+018,1.53139194397616E+018,73736,69931
1.53139194408468E+018,1.53139194406916E+018,73737,69931
1.53139194414024E+018,1.53139194410316E+018,73736,69931
1.53139194418946E+018,1.53139194416716E+018,73737,69931
1.53139194424534E+018,1.53139194420116E+018,73736,69931
1.53139194426703E+018,1.53139194425816E+018,73736,69931
1.53139194433043E+018,1.53139194429116E+018,73736,69931
1.53139194438279E+018,1.53139194436616E+018,73737,69931
1.53139194443531E+018,1.53139194439916E+018,73737,69931
1.53139194447519E+018,1.53139194445116E+018,73737,69931
1.53139194453706E+018,1.53139194448416E+018,73737,69931
1.53139194456405E+018,1.53139194455316E+018,73737,69931
1.53139194461504E+018,1.53139194458616E+018,73737,69931
1.53139194466452E+018,1.53139194461916E+018,73737,69931
1.53139194468773E+018,1.53139194466616E+018,73737,69931
1.53139194474456E+018,1.53139194469916E+018,73736,69931
1.53139194477245E+018,1.53139194476116E+018,73737,69931
1.53139194482512E+018,1.53139194479416E+018,73737,69931
1.53139194486172E+018,1.53139194484516E+018,73750,69937
1.5313919449111E+018,1.53139194487816E+018,73777,69963
1.53139194496316E+018,1.53139194495216E+018,73878,70066
1.5313919450373E+018,1.53139194498516E+018,73933,70125
1.53139194511667E+018,1.53139194501816E+018,73991,70189
1.53139194514084E+018,1.53139194508616E+018,74109,70329
1.53139194520102E+018,1.53139194511916E+018,74168,70397
1.53139194521731E+018,1.53139194519416E+018,74306,70558
1.53139194526853E+018,1.53139194522816E+018,74368,70628
1.53139194530931E+018,1.53139194529416E+018,74490,70769
1.53139194537449E+018,1.53139194532916E+018,74554,70845
1.53139194542311E+018,1.53139194541116E+018,74702,71015
1.53139194547325E+018,1.53139194544516E+018,74765,71089
1.53139194555823E+018,1.53139194547816E+018,74827,71159
1.53139194558906E+018,1.53139194551416E+018,74890,71234
1.53139194564689E+018,1.53139194554716E+018,74953,71307
1.53139194567388E+018,1.53139194565716E+018,75150,71537
1.53139194572531E+018,1.53139194569016E+018,75213,71611
1.53139194577619E+018,1.53139194576616E+018,75347,71773
1.53139194582613E+018,1.53139194579816E+018,75404,71846
1.53139194588646E+018,1.53139194586716E+018,75529,71996
1.53139194594071E+018,1.53139194590016E+018,75590,72066
1.5313919460035E+018,1.53139194597616E+018,75730,72230
1.53139194608694E+018,1.53139194600916E+018,75791,72299
1.5313919461507E+018,1.53139194610716E+018,75968,72511
1.53139194620891E+018,1.53139194614016E+018,76028,72580
1.53139194623401E+018,1.53139194621516E+018,76166,72741
1.53139194629011E+018,1.53139194624816E+018,76228,72811
1.5313919463365E+018,1.53139194631716E+018,76353,72958
1.53139194640655E+018,1.53139194635116E+018,76414,73029
1.53139194645237E+018,1.53139194642516E+018,76549,73183
1.53139194654787E+018,1.53139194645816E+018,76609,73255
1.53139194661245E+018,1.53139194660486E+018,76839,73520
1.53139194666414E+018,1.53139194663886E+018,76900,73589
1.53139194670877E+018,1.53139194671886E+018,77049,73762
1.5313919467626E+018,1.53139194675186E+018,77107,73832
1.53139194680701E+018,1.53139194678486E+018,77166,73904
1.53139194683927E+018,1.53139194683386E+018,77256,74007
1.53139194689259E+018,1.53139194686586E+018,77315,74076
1.53139194694259E+018,1.53139194693586E+018,77442,74228
1.53139194702568E+018,1.53139194696886E+018,77503,74301
1.53139194704928E+018,1.53139194705786E+018,77665,74492
1.53139194710458E+018,1.53139194709086E+018,77724,74561
1.53139194714586E+018,1.53139194715786E+018,77844,74706
1.53139194719891E+018,1.53139194719086E+018,77904,74775
1.53139194724974E+018,1.53139194722386E+018,77962,74843
1.53139194727082E+018,1.53139194727086E+018,78049,74941
1.53139194733747E+018,1.53139194730286E+018,78108,75009
1.53139194736505E+018,1.53139194737786E+018,78242,75170
1.5313919474191E+018,1.53139194741086E+018,78305,75239
1.53139194746798E+018,1.53139194744386E+018,78363,75308
1.53139194749116E+018,1.53139194749786E+018,78462,75421
1.53139194758298E+018,1.53139194753186E+018,78524,75496
1.53139194763981E+018,1.53139194764386E+018,78729,75734
1.53139194769386E+018,1.53139194767886E+018,78792,75809
1.53139194774789E+018,1.53139194775086E+018,78924,75965
1.5313919478021E+018,1.53139194778386E+018,78983,76034
1.5313919478579E+018,1.53139194781686E+018,79043,76107
1.53139194788685E+018,1.53139194786386E+018,79127,76208
1.5313919479357E+018,1.53139194789786E+018,79189,76279
1.53139194795083E+018,1.53139194796486E+018,79311,76422
1.53139194800684E+018,1.53139194799986E+018,79372,76499
1.5313919480797E+018,1.53139194803186E+018,79432,76569
1.53139194810237E+018,1.53139194808786E+018,79533,76688
1.53139194816106E+018,1.53139194812286E+018,79598,76765
1.53139194821365E+018,1.53139194821886E+018,79771,76966
1.53139194826577E+018,1.53139194825286E+018,79832,77038
1.53139194830977E+018,1.53139194828486E+018,79894,77108
1.53139194833032E+018,1.53139194833486E+018,79985,77213
1.53139194838133E+018,1.53139194836786E+018,80046,77282
1.53139194841545E+018,1.53139194841986E+018,80140,77391
1.53139194846655E+018,1.53139194845286E+018,80200,77461
1.5313919484919E+018,1.53139194850786E+018,80301,77578
1.53139194854129E+018,1.53139194854086E+018,80361,77647
1.53139194861833E+018,1.53139194857386E+018,80420,77716
1.53139194864231E+018,1.53139194864586E+018,80551,77870
1.53139194870482E+018,1.53139194867886E+018,80612,77939
1.5313919487571E+018,1.53139194876386E+018,80765,78125
1.53139194880894E+018,1.53139194879686E+018,80827,78195
1.53139194885097E+018,1.53139194886486E+018,80953,78341
1.53139194890159E+018,1.53139194889886E+018,81013,78417
1.53139194895593E+018,1.53139194893186E+018,81073,78487
1.53139194897893E+018,1.53139194898886E+018,81178,78606
1.5313919490275E+018,1.53139194900731E+018,81237,78676
1.53139194912248E+018,1.53139194903931E+018,81298,78746
1.53139194915684E+018,1.53139194909031E+018,81386,78852
1.53139194920925E+018,1.53139194912331E+018,81448,78923
1.53139194923728E+018,1.53139194923331E+018,81646,79155
1.53139194929541E+018,1.53139194926531E+018,81708,79223
1.53139194934946E+018,1.53139194929831E+018,81767,79293
1.53139194937182E+018,1.53139194935631E+018,81872,79415
1.53139194943732E+018,1.53139194938831E+018,81929,79484
1.53139194947104E+018,1.53139194944931E+018,82036,79611
1.53139194953471E+018,1.53139194948131E+018,82098,79681
1.53139194959398E+018,1.53139194955731E+018,82236,79845
